instance_id,database,task_type,user_query,pipeline,rank,sql,ground_truth_sql,exact_match,sql_exec_error,avg_token_logprob,min_token_logprob,std_token_logprob,sql_token_count,interpretation_id,interpretation_text,ambiguities_found
polar_1,polar,select,"Show me the equipment type, equipment code, overall efficiency, safety index, their ranks, and how much those ranks differ across equipment. Sort the results.",INTERPRET_SAMPLE,3,"WITH ranked_efficiency AS (
    SELECT 
        equipmenttype,
        equipmentcode,
        efficiencyindex,
        safetyindex,
        RANK() OVER (ORDER BY efficiencyindex DESC) AS efficiency_rank,
        RANK() OVER (ORDER BY safetyindex DESC) AS safety_rank
    FROM equipment
)
SELECT 
    equipmenttype,
    equipmentcode,
    efficiencyindex AS overall_efficiency,
    safetyindex,
    efficiency_rank,
    safety_rank,
    ABS(efficiency_rank - safety_rank) AS rank_difference
FROM ranked_efficiency
ORDER BY efficiency_rank;","WITH equipment_efficiency AS (
    SELECT 
        equipmentcode,
        equipmenttype,
        ((performanceindex + reliabilityindex) / 2 * (1 - environmentalimpactindex / 10))::numeric(10,2) AS eer,
        safetyindex
    FROM equipment
)
SELECT
    equipmenttype,
    equipmentcode,
    eer,
    safetyindex,
    RANK() OVER (PARTITION BY equipmenttype ORDER BY eer DESC) AS efficiency_rank,
    RANK() OVER (PARTITION BY equipmenttype ORDER BY safetyindex DESC) AS safety_rank,
    ABS(RANK() OVER (PARTITION BY equipmenttype ORDER BY eer DESC) - 
        RANK() OVER (PARTITION BY equipmenttype ORDER BY safetyindex DESC)) AS rank_difference
FROM equipment_efficiency
ORDER BY equipmenttype, eer DESC;",False,,-0.029570942115968585,-0.8682169318199158,0.11964666252950863,116,3,"Select equipment type, equipment code, calculated overall efficiency as a composite of multiple efficiency metrics, safetyindex, combined rank based on efficiencyindex and safetyindex, and the difference between ranks of efficiencyindex and safetyindex. Sort the results by rank.",overall_efficiency: Use efficiencyindex directly from the equipment table. / Calculate overall efficiency as a composite of multiple efficiency metrics. | their_ranks: Rank based on efficiencyindex. / Rank based on safetyindex. / Rank based on a combination of efficiencyindex and safetyindex. | how_much_those_ranks_differ: Calculate the difference between ranks of efficiencyindex and safetyindex. / Calculate the difference in ranks among all equipment. | sort_results: Sort by efficiencyindex. / Sort by safetyindex. / Sort by rank.
polar_1,polar,select,"Show me the equipment type, equipment code, overall efficiency, safety index, their ranks, and how much those ranks differ across equipment. Sort the results.",INTERPRET_SAMPLE,4,"WITH ranked_equipment AS (
    SELECT 
        equipmenttype,
        equipmentcode,
        efficiencyindex,
        safetyindex,
        RANK() OVER (ORDER BY efficiencyindex) AS efficiency_rank,
        RANK() OVER (ORDER BY safetyindex) AS safety_rank
    FROM equipment
),
rank_differences AS (
    SELECT 
        equipmenttype,
        equipmentcode,
        efficiencyindex,
        safetyindex,
        efficiency_rank,
        safety_rank,
        ABS(efficiency_rank - safety_rank) AS rank_difference
    FROM ranked_equipment
)
SELECT 
    equipmenttype,
    equipmentcode,
    efficiencyindex AS overall_efficiency,
    safetyindex,
    efficiency_rank,
    safety_rank,
    rank_difference
FROM rank_differences
ORDER BY efficiencyindex;","WITH equipment_efficiency AS (
    SELECT 
        equipmentcode,
        equipmenttype,
        ((performanceindex + reliabilityindex) / 2 * (1 - environmentalimpactindex / 10))::numeric(10,2) AS eer,
        safetyindex
    FROM equipment
)
SELECT
    equipmenttype,
    equipmentcode,
    eer,
    safetyindex,
    RANK() OVER (PARTITION BY equipmenttype ORDER BY eer DESC) AS efficiency_rank,
    RANK() OVER (PARTITION BY equipmenttype ORDER BY safetyindex DESC) AS safety_rank,
    ABS(RANK() OVER (PARTITION BY equipmenttype ORDER BY eer DESC) - 
        RANK() OVER (PARTITION BY equipmenttype ORDER BY safetyindex DESC)) AS rank_difference
FROM equipment_efficiency
ORDER BY equipmenttype, eer DESC;",False,,-0.026751095429481394,-0.78192538022995,0.11707223402322578,159,4,"Select equipment type, equipment code, calculated overall efficiency as a composite of multiple efficiency metrics, safetyindex, combined rank based on efficiencyindex and safetyindex, and the difference in ranks among all equipment. Sort the results by efficiencyindex.",overall_efficiency: Use efficiencyindex directly from the equipment table. / Calculate overall efficiency as a composite of multiple efficiency metrics. | their_ranks: Rank based on efficiencyindex. / Rank based on safetyindex. / Rank based on a combination of efficiencyindex and safetyindex. | how_much_those_ranks_differ: Calculate the difference between ranks of efficiencyindex and safetyindex. / Calculate the difference in ranks among all equipment. | sort_results: Sort by efficiencyindex. / Sort by safetyindex. / Sort by rank.
gaming_1,gaming,select,"Can you find gaming controllers that meet high standards? Please show me manufacturer, model, IRS score, joystick precision, drift resistance, trigger resistance, haptic strength, and whether each device meets professional standards.",INTERPRET_SAMPLE,1,"WITH IRS_Calculation AS (
    SELECT 
        ts.sessionregistry,
        (ts.pollratehz / 100.0) * (1 - (ts.inplagms + ts.resptimems) / 30.0) * 10 AS IRS,
        p.joyprec,
        ic.driftres,
        ic.trigres,
        ic.hapstr,
        di.makername,
        di.modnum
    FROM testsessions ts
    JOIN performance p ON ts.sessionregistry = p.perfsessionref
    JOIN interactionandcontrol ic ON di.devregistry = ic.interactdevref
    JOIN deviceidentity di ON ts.sessionregistry = di.devsessionref
    WHERE di.devscope = 'Controller'
)
SELECT 
    makername,
    modnum,
    IRS,
    joyprec,
    driftres,
    trigres,
    hapstr
FROM IRS_Calculation
WHERE IRS > 8.0 
    AND joyprec > 9.0 
    AND driftres > 9.0 
    AND trigres >= 5 
    AND hapstr > 8
ORDER BY IRS DESC;","WITH irs_calc AS (
    SELECT 
        d.devregistry,
        d.makername,
        d.modnum,
        (t.pollratehz / 100.0) * (1 - (t.inplagms + t.resptimems) / 30.0) * 10 AS irs
    FROM deviceidentity d
    JOIN testsessions t ON d.devsessionref = t.sessionregistry
    WHERE t.devscope = 'Controller'
),
controller_metrics AS (
    SELECT 
        i.interactdevref,
        i.joyprec,
        i.driftres,
        i.trigres,
        i.hapstr
    FROM interactionandcontrol i
    JOIN deviceidentity d ON i.interactdevref = d.devregistry
    JOIN testsessions t ON d.devsessionref = t.sessionregistry
    WHERE t.devscope = 'Controller'
)
SELECT 
    d.makername AS manufacturer,
    d.modnum AS model,
    ROUND(irs.irs, 2) AS input_responsiveness_score,
    c.joyprec AS joystick_precision,
    c.driftres AS drift_resistance,
    c.trigres AS trigger_resistance,
    c.hapstr AS haptic_strength,
    CASE 
        WHEN irs.irs > 8.0 AND c.joyprec > 9.0 AND c.driftres > 9.5 
             AND c.trigres >= 5 AND c.hapstr > 8 THEN 'Yes'
        ELSE 'No'
    END AS meets_pro_standard
FROM deviceidentity d
JOIN irs_calc irs ON d.devregistry = irs.devregistry
JOIN controller_metrics c ON d.devregistry = c.interactdevref
ORDER BY meets_pro_standard DESC, input_responsiveness_score DESC;",False,"missing FROM-clause entry for table ""di""
LINE 1: ...p.perfsessionref JOIN interactionandcontrol ic ON di.devregi...
                                                             ^
",-0.024847688597128412,-1.023419976234436,0.10357556261085887,238,1,"Retrieve gaming controllers (DevScope = 'Controller') that have an IRS score greater than 8.0, joystick precision greater than 9.0, drift resistance greater than 9.0, trigger resistance greater than or equal to 5, and haptic strength greater than 8. Sort the results by IRS score in descending order.","high standards: IRS > 8.0, JoyPrec > 9.0, DriftRes > 9.0, TrigRes ≥ 5, HapStr > 8 / IRS > 7.0, JoyPrec > 8.0, DriftRes > 8.0, TrigRes ≥ 4, HapStr > 7 | professional standards: IRS > 8.0, JoyPrec > 9.0, DriftRes > 9.0, TrigRes ≥ 5, HapStr > 8 / IRS > 7.5, JoyPrec > 8.5, DriftRes > 8.5, TrigRes ≥ 4, HapStr > 7.5 | show me: sorted by IRS score in descending order / sorted by JoyPrec in descending order | gaming controllers: DevScope = 'Controller' / DevScope IN ('Controller', 'Gamepad') | meet: using >= for thresholds / using > for thresholds"
gaming_1,gaming,select,"Can you find gaming controllers that meet high standards? Please show me manufacturer, model, IRS score, joystick precision, drift resistance, trigger resistance, haptic strength, and whether each device meets professional standards.",INTERPRET_SAMPLE,2,"WITH IRS_Calculation AS (
    SELECT 
        ts.sessionregistry,
        (ts.pollratehz / 100.0) * (1 - (ts.inplagms + ts.resptimems) / 30.0) * 10 AS IRS,
        di.makername,
        di.modnum,
        ic.driftres,
        ic.trigres,
        ic.hapstr,
        di.devregistry
    FROM 
        testsessions ts
    JOIN 
        performance p ON ts.sessionregistry = p.perfsessionref
    JOIN 
        deviceidentity di ON ts.sessionregistry = di.devsessionref
    JOIN 
        interactionandcontrol ic ON di.devregistry = ic.interactdevref
    WHERE 
        ts.devscope = 'Controller'
)
SELECT 
    makername,
    modnum,
    IRS,
    driftres,
    trigres,
    hapstr
FROM 
    IRS_Calculation
WHERE 
    IRS > 7.0 
    AND driftres > 8.0 
    AND trigres >= 4 
    AND hapstr > 7
ORDER BY 
    driftres DESC;","WITH irs_calc AS (
    SELECT 
        d.devregistry,
        d.makername,
        d.modnum,
        (t.pollratehz / 100.0) * (1 - (t.inplagms + t.resptimems) / 30.0) * 10 AS irs
    FROM deviceidentity d
    JOIN testsessions t ON d.devsessionref = t.sessionregistry
    WHERE t.devscope = 'Controller'
),
controller_metrics AS (
    SELECT 
        i.interactdevref,
        i.joyprec,
        i.driftres,
        i.trigres,
        i.hapstr
    FROM interactionandcontrol i
    JOIN deviceidentity d ON i.interactdevref = d.devregistry
    JOIN testsessions t ON d.devsessionref = t.sessionregistry
    WHERE t.devscope = 'Controller'
)
SELECT 
    d.makername AS manufacturer,
    d.modnum AS model,
    ROUND(irs.irs, 2) AS input_responsiveness_score,
    c.joyprec AS joystick_precision,
    c.driftres AS drift_resistance,
    c.trigres AS trigger_resistance,
    c.hapstr AS haptic_strength,
    CASE 
        WHEN irs.irs > 8.0 AND c.joyprec > 9.0 AND c.driftres > 9.5 
             AND c.trigres >= 5 AND c.hapstr > 8 THEN 'Yes'
        ELSE 'No'
    END AS meets_pro_standard
FROM deviceidentity d
JOIN irs_calc irs ON d.devregistry = irs.devregistry
JOIN controller_metrics c ON d.devregistry = c.interactdevref
ORDER BY meets_pro_standard DESC, input_responsiveness_score DESC;",False,,-0.02071160068933171,-0.6747351288795471,0.0886407353572579,240,2,"Retrieve gaming controllers (DevScope = 'Controller') that have an IRS score greater than 7.0, joystick precision greater than 8.0, drift resistance greater than 8.0, trigger resistance greater than or equal to 4, and haptic strength greater than 7. Sort the results by joystick precision in descending order.","high standards: IRS > 8.0, JoyPrec > 9.0, DriftRes > 9.0, TrigRes ≥ 5, HapStr > 8 / IRS > 7.0, JoyPrec > 8.0, DriftRes > 8.0, TrigRes ≥ 4, HapStr > 7 | professional standards: IRS > 8.0, JoyPrec > 9.0, DriftRes > 9.0, TrigRes ≥ 5, HapStr > 8 / IRS > 7.5, JoyPrec > 8.5, DriftRes > 8.5, TrigRes ≥ 4, HapStr > 7.5 | show me: sorted by IRS score in descending order / sorted by JoyPrec in descending order | gaming controllers: DevScope = 'Controller' / DevScope IN ('Controller', 'Gamepad') | meet: using >= for thresholds / using > for thresholds"
gaming_1,gaming,select,"Can you find gaming controllers that meet high standards? Please show me manufacturer, model, IRS score, joystick precision, drift resistance, trigger resistance, haptic strength, and whether each device meets professional standards.",INTERPRET_SAMPLE,3,"WITH IRS_Calculation AS (
    SELECT 
        ts.sessionregistry,
        (ts.pollratehz / 100.0) * (1 - (ts.inplagms + ts.resptimems) / 30.0) * 10 AS IRS,
        di.makername,
        di.modnum,
        p.joyprec,
        ic.driftres,
        ic.trigres,
        ic.hapstr
    FROM 
        testsessions ts
    JOIN 
        performance p ON ts.sessionregistry = p.perfsessionref
    JOIN 
        deviceidentity di ON ts.sessionregistry = di.devsessionref
    JOIN 
        interactionandcontrol ic ON di.devregistry = ic.interactdevref
    WHERE 
        ts.devscope IN ('Controller', 'Gamepad')
)
SELECT 
    makername,
    modnum,
    IRS,
    joyprec,
    driftres,
    trigres,
    hapstr
FROM 
    IRS_Calculation
WHERE 
    IRS > 8.0 AND 
    joyprec > 9.0 AND 
    driftres > 8.5 AND 
    trigres >= 4 AND 
    hapstr > 7
ORDER BY 
    IRS DESC;","WITH irs_calc AS (
    SELECT 
        d.devregistry,
        d.makername,
        d.modnum,
        (t.pollratehz / 100.0) * (1 - (t.inplagms + t.resptimems) / 30.0) * 10 AS irs
    FROM deviceidentity d
    JOIN testsessions t ON d.devsessionref = t.sessionregistry
    WHERE t.devscope = 'Controller'
),
controller_metrics AS (
    SELECT 
        i.interactdevref,
        i.joyprec,
        i.driftres,
        i.trigres,
        i.hapstr
    FROM interactionandcontrol i
    JOIN deviceidentity d ON i.interactdevref = d.devregistry
    JOIN testsessions t ON d.devsessionref = t.sessionregistry
    WHERE t.devscope = 'Controller'
)
SELECT 
    d.makername AS manufacturer,
    d.modnum AS model,
    ROUND(irs.irs, 2) AS input_responsiveness_score,
    c.joyprec AS joystick_precision,
    c.driftres AS drift_resistance,
    c.trigres AS trigger_resistance,
    c.hapstr AS haptic_strength,
    CASE 
        WHEN irs.irs > 8.0 AND c.joyprec > 9.0 AND c.driftres > 9.5 
             AND c.trigres >= 5 AND c.hapstr > 8 THEN 'Yes'
        ELSE 'No'
    END AS meets_pro_standard
FROM deviceidentity d
JOIN irs_calc irs ON d.devregistry = irs.devregistry
JOIN controller_metrics c ON d.devregistry = c.interactdevref
ORDER BY meets_pro_standard DESC, input_responsiveness_score DESC;",False,"column p.joyprec does not exist
LINE 1: ...ms) / 30.0) * 10 AS IRS, di.makername, di.modnum, p.joyprec,...
                                                             ^
HINT:  Perhaps you meant to reference the column ""ic.joyprec"".
",-0.0194024264178268,-1.007526159286499,0.09917905397261527,258,3,"Retrieve gaming controllers (DevScope IN ('Controller', 'Gamepad')) that have an IRS score greater than 8.0, joystick precision greater than 9.0, drift resistance greater than 8.5, trigger resistance greater than or equal to 4, and haptic strength greater than 7. Sort the results by IRS score in descending order.","high standards: IRS > 8.0, JoyPrec > 9.0, DriftRes > 9.0, TrigRes ≥ 5, HapStr > 8 / IRS > 7.0, JoyPrec > 8.0, DriftRes > 8.0, TrigRes ≥ 4, HapStr > 7 | professional standards: IRS > 8.0, JoyPrec > 9.0, DriftRes > 9.0, TrigRes ≥ 5, HapStr > 8 / IRS > 7.5, JoyPrec > 8.5, DriftRes > 8.5, TrigRes ≥ 4, HapStr > 7.5 | show me: sorted by IRS score in descending order / sorted by JoyPrec in descending order | gaming controllers: DevScope = 'Controller' / DevScope IN ('Controller', 'Gamepad') | meet: using >= for thresholds / using > for thresholds"
credit_1,credit,select,"Can you show me the top wealthy customers with their financial value? Including their IDs, total assets, total liabilities, the computed net worth value, and their ranking.",INTERPRET_SAMPLE,1,"WITH wealthy_customers AS (
    SELECT 
        cr.coreregistry,
        ea.totassets,
        ea.totliabs,
        ea.networth
    FROM 
        core_record cr
    JOIN 
        employment_and_income ei ON cr.coreregistry = ei.emplcoreref
    JOIN 
        expenses_and_assets ea ON ei.emplcoreref = ea.expemplref
    WHERE 
        ea.networth > 1000000
)
SELECT 
    coreregistry,
    totassets,
    totliabs,
    networth,
    RANK() OVER (ORDER BY networth DESC) AS ranking
FROM 
    wealthy_customers;","SELECT 
  expemplref AS customer_id,
  totassets,
  totliabs,
  totassets - totliabs AS computed_networth,
  RANK() OVER (ORDER BY (totassets - totliabs) DESC) AS networth_rank
FROM expenses_and_assets
ORDER BY computed_networth DESC
LIMIT 10;",False,,-0.013342025742883045,-0.5767066478729248,0.06504005014173965,137,1,"Retrieve a simple list of customers with a net worth greater than $1,000,000, showing their IDs, net worth, and ranking them by net worth.","top wealthy customers: wealthy customers with net worth greater than $1,000,000 / wealthy customers with total assets greater than $500,000 | financial value: net worth / total assets and total liabilities | ranking: ranked by net worth / ranked by total assets | show me: a simple list / a detailed report"
credit_1,credit,select,"Can you show me the top wealthy customers with their financial value? Including their IDs, total assets, total liabilities, the computed net worth value, and their ranking.",INTERPRET_SAMPLE,2,"WITH wealthy_customers AS (
    SELECT 
        cr.coreregistry,
        ea.totassets,
        ea.totliabs,
        ea.networth
    FROM 
        core_record cr
    JOIN 
        employment_and_income ei ON cr.coreregistry = ei.emplcoreref
    JOIN 
        expenses_and_assets ea ON ei.emplcoreref = ea.expemplref
    WHERE 
        ea.totassets > 500000
)
SELECT 
    coreregistry,
    totassets,
    totliabs,
    networth,
    RANK() OVER (ORDER BY totassets DESC) AS ranking
FROM 
    wealthy_customers;","SELECT 
  expemplref AS customer_id,
  totassets,
  totliabs,
  totassets - totliabs AS computed_networth,
  RANK() OVER (ORDER BY (totassets - totliabs) DESC) AS networth_rank
FROM expenses_and_assets
ORDER BY computed_networth DESC
LIMIT 10;",False,,-0.01305302083781415,-0.47470176219940186,0.0620083516450005,137,2,"Generate a detailed report of customers with total assets greater than $500,000, including their IDs, total assets, total liabilities, computed net worth, and ranking them by total assets.","top wealthy customers: wealthy customers with net worth greater than $1,000,000 / wealthy customers with total assets greater than $500,000 | financial value: net worth / total assets and total liabilities | ranking: ranked by net worth / ranked by total assets | show me: a simple list / a detailed report"
credit_1,credit,select,"Can you show me the top wealthy customers with their financial value? Including their IDs, total assets, total liabilities, the computed net worth value, and their ranking.",INTERPRET_SAMPLE,3,"WITH WealthyCustomers AS (
    SELECT 
        cr.coreregistry,
        ea.totassets,
        ea.totliabs,
        ea.networth
    FROM 
        core_record cr
    JOIN 
        employment_and_income ei ON cr.coreregistry = ei.emplcoreref
    JOIN 
        expenses_and_assets ea ON ei.emplcoreref = ea.expemplref
    WHERE 
        ea.networth > 1000000
)
SELECT 
    coreregistry,
    totassets,
    totliabs,
    networth,
    RANK() OVER (ORDER BY totassets DESC) AS ranking
FROM 
    WealthyCustomers;","SELECT 
  expemplref AS customer_id,
  totassets,
  totliabs,
  totassets - totliabs AS computed_networth,
  RANK() OVER (ORDER BY (totassets - totliabs) DESC) AS networth_rank
FROM expenses_and_assets
ORDER BY computed_networth DESC
LIMIT 10;",False,,-0.012892350989126918,-0.8134719133377075,0.07490179335789864,137,3,"Create a detailed report of customers with a net worth greater than $1,000,000, displaying their IDs, total assets, total liabilities, computed net worth, and ranking them by total assets.","top wealthy customers: wealthy customers with net worth greater than $1,000,000 / wealthy customers with total assets greater than $500,000 | financial value: net worth / total assets and total liabilities | ranking: ranked by net worth / ranked by total assets | show me: a simple list / a detailed report"
credit_1,credit,select,"Can you show me the top wealthy customers with their financial value? Including their IDs, total assets, total liabilities, the computed net worth value, and their ranking.",INTERPRET_SAMPLE,4,"WITH wealthy_customers AS (
    SELECT 
        cr.coreregistry,
        ea.totassets,
        ea.totliabs,
        ea.networth
    FROM 
        core_record cr
    JOIN 
        employment_and_income ei ON cr.coreregistry = ei.emplcoreref
    JOIN 
        expenses_and_assets ea ON ei.emplcoreref = ea.expemplref
    WHERE 
        ea.totassets > 500000
)
SELECT 
    coreregistry,
    totassets,
    totliabs,
    networth,
    RANK() OVER (ORDER BY networth DESC) AS ranking
FROM 
    wealthy_customers;","SELECT 
  expemplref AS customer_id,
  totassets,
  totliabs,
  totassets - totliabs AS computed_networth,
  RANK() OVER (ORDER BY (totassets - totliabs) DESC) AS networth_rank
FROM expenses_and_assets
ORDER BY computed_networth DESC
LIMIT 10;",False,,-0.010278173378852368,-0.5764725208282471,0.05676512773637619,137,4,"Provide a simple list of customers with total assets greater than $500,000, showing their IDs and net worth, ranked by net worth.","top wealthy customers: wealthy customers with net worth greater than $1,000,000 / wealthy customers with total assets greater than $500,000 | financial value: net worth / total assets and total liabilities | ranking: ranked by net worth / ranked by total assets | show me: a simple list / a detailed report"
cybermarket_1,cybermarket,select,"I want to track potential suspicious chains in our transactions. Please include their risk registry ID, chain risk value, transaction registry, and payment amount. Sort the results and show the top risky ones.",INTERPRET_SAMPLE,1,"WITH transaction_anomaly AS (
    SELECT 
        t.txregistry,
        t.payamtusd,
        r.riskregistry,
        r.fraudprob
    FROM 
        transactions t
    JOIN 
        riskanalysis r ON t.txref = r.txref
    WHERE 
        (t.payamtusd / 1000) * (t.txfinishhrs / 24) * (1 + (t.escrowhrs / 100)) * (1 - (SELECT esccomprate FROM markets WHERE mktregistry = t.mktref) / 100) > 75
)
SELECT 
    riskregistry, 
    fraudprob AS chain_risk_value, 
    txregistry, 
    payamtusd
FROM 
    transaction_anomaly
ORDER BY 
    fraudprob DESC
LIMIT 10;","WITH risky_chains AS (
  SELECT
    r.riskregistry,
    r.txchainlen,
    r.linkedtxcount,
    r.wallage,
    r.wallturnrt,
    (r.txchainlen * 10) + 
    (r.linkedtxcount * 5) + 
    (r.fraudprob * 100) - 
    (r.profilecomplete * 0.5) - 
    (r.idverifyscore * 0.5) AS transaction_chain_risk
  FROM riskanalysis r
)
SELECT
  rc.riskregistry,             
  rc.transaction_chain_risk,   
  t.txregistry,                
  t.payamtusd               
FROM risky_chains rc
JOIN riskanalysis ra ON rc.riskregistry = ra.riskregistry
JOIN transactions t ON ra.txref = t.txregistry
WHERE 
  rc.transaction_chain_risk > 150       
  AND rc.wallage < 30                 
  AND rc.wallturnrt > 5               
  AND rc.linkedtxcount >= 3            
ORDER BY rc.transaction_chain_risk DESC;",False,"column t.txref does not exist
LINE 1: ...udprob FROM transactions t JOIN riskanalysis r ON t.txref = ...
                                                             ^
HINT:  Perhaps you meant to reference the column ""r.txref"".
",-0.03161305573010391,-0.905299961566925,0.11568058030792254,169,1,"Select riskregistry ID, fraudprob as chain risk value, txregistry, and payamtusd from transactions and riskanalysis where TAS > 75. Sort the results by fraudprob in descending order and return the top 10 records.",potential suspicious chains: Define suspicious chains based on TAS > 75. / Define suspicious chains based on linked transactions count > 3. / Define suspicious chains based on fraudprob > 0.5. | chain risk value: Use fraudprob from the riskanalysis table. / Calculate a new risk value based on a custom formula. / Use linkedtxcount from the riskanalysis table. | Sort the results: Sort by fraudprob in descending order. / Sort by payamtusd in descending order. / Sort by a calculated risk value in descending order. | top risky ones: Return the top 10 records. / Return the top 5% of records. / Return records with fraudprob > 0.8.
cybermarket_1,cybermarket,select,"I want to track potential suspicious chains in our transactions. Please include their risk registry ID, chain risk value, transaction registry, and payment amount. Sort the results and show the top risky ones.",INTERPRET_SAMPLE,2,"WITH suspicious_chains AS (
    SELECT 
        r.riskregistry,
        r.fraudprob AS chain_risk_value,
        t.txregistry,
        t.payamtusd
    FROM 
        transactions t
    JOIN 
        riskanalysis r ON t.txregistry = r.txref
    WHERE 
        r.linkedtxcount > 3
)
SELECT * 
FROM suspicious_chains
ORDER BY payamtusd DESC
LIMIT (SELECT COUNT(*) FROM suspicious_chains) * 0.05;","WITH risky_chains AS (
  SELECT
    r.riskregistry,
    r.txchainlen,
    r.linkedtxcount,
    r.wallage,
    r.wallturnrt,
    (r.txchainlen * 10) + 
    (r.linkedtxcount * 5) + 
    (r.fraudprob * 100) - 
    (r.profilecomplete * 0.5) - 
    (r.idverifyscore * 0.5) AS transaction_chain_risk
  FROM riskanalysis r
)
SELECT
  rc.riskregistry,             
  rc.transaction_chain_risk,   
  t.txregistry,                
  t.payamtusd               
FROM risky_chains rc
JOIN riskanalysis ra ON rc.riskregistry = ra.riskregistry
JOIN transactions t ON ra.txref = t.txregistry
WHERE 
  rc.transaction_chain_risk > 150       
  AND rc.wallage < 30                 
  AND rc.wallturnrt > 5               
  AND rc.linkedtxcount >= 3            
ORDER BY rc.transaction_chain_risk DESC;",False,,-0.03456027406119774,-1.0222923755645752,0.13886347421341463,105,2,"Select riskregistry ID, a calculated risk value from a custom formula, txregistry, and payamtusd from transactions and riskanalysis where linkedtxcount > 3. Sort the results by payamtusd in descending order and return the top 5% of records.",potential suspicious chains: Define suspicious chains based on TAS > 75. / Define suspicious chains based on linked transactions count > 3. / Define suspicious chains based on fraudprob > 0.5. | chain risk value: Use fraudprob from the riskanalysis table. / Calculate a new risk value based on a custom formula. / Use linkedtxcount from the riskanalysis table. | Sort the results: Sort by fraudprob in descending order. / Sort by payamtusd in descending order. / Sort by a calculated risk value in descending order. | top risky ones: Return the top 10 records. / Return the top 5% of records. / Return records with fraudprob > 0.8.
cybermarket_1,cybermarket,select,"I want to track potential suspicious chains in our transactions. Please include their risk registry ID, chain risk value, transaction registry, and payment amount. Sort the results and show the top risky ones.",INTERPRET_SAMPLE,3,"WITH suspicious_transactions AS (
    SELECT 
        r.riskregistry, 
        r.linkedtxcount AS chain_risk_value, 
        t.txregistry, 
        t.payamtusd
    FROM 
        transactions t
    JOIN 
        riskanalysis r ON t.txref = r.txref
    WHERE 
        r.fraudprob > 0.8
)
SELECT 
    riskregistry, 
    chain_risk_value, 
    txregistry, 
    payamtusd
FROM 
    suspicious_transactions
ORDER BY 
    chain_risk_value DESC;","WITH risky_chains AS (
  SELECT
    r.riskregistry,
    r.txchainlen,
    r.linkedtxcount,
    r.wallage,
    r.wallturnrt,
    (r.txchainlen * 10) + 
    (r.linkedtxcount * 5) + 
    (r.fraudprob * 100) - 
    (r.profilecomplete * 0.5) - 
    (r.idverifyscore * 0.5) AS transaction_chain_risk
  FROM riskanalysis r
)
SELECT
  rc.riskregistry,             
  rc.transaction_chain_risk,   
  t.txregistry,                
  t.payamtusd               
FROM risky_chains rc
JOIN riskanalysis ra ON rc.riskregistry = ra.riskregistry
JOIN transactions t ON ra.txref = t.txregistry
WHERE 
  rc.transaction_chain_risk > 150       
  AND rc.wallage < 30                 
  AND rc.wallturnrt > 5               
  AND rc.linkedtxcount >= 3            
ORDER BY rc.transaction_chain_risk DESC;",False,"column t.txref does not exist
LINE 1: ...amtusd FROM transactions t JOIN riskanalysis r ON t.txref = ...
                                                             ^
HINT:  Perhaps you meant to reference the column ""r.txref"".
",-0.03904781515219601,-0.6979754567146301,0.14148940879902058,118,3,"Select riskregistry ID, linkedtxcount as chain risk value, txregistry, and payamtusd from transactions and riskanalysis where fraudprob > 0.5. Sort the results by a calculated risk value in descending order and return records with fraudprob > 0.8.",potential suspicious chains: Define suspicious chains based on TAS > 75. / Define suspicious chains based on linked transactions count > 3. / Define suspicious chains based on fraudprob > 0.5. | chain risk value: Use fraudprob from the riskanalysis table. / Calculate a new risk value based on a custom formula. / Use linkedtxcount from the riskanalysis table. | Sort the results: Sort by fraudprob in descending order. / Sort by payamtusd in descending order. / Sort by a calculated risk value in descending order. | top risky ones: Return the top 10 records. / Return the top 5% of records. / Return records with fraudprob > 0.8.
